title,price,year,km,url,petrol,transmission,model,site,use_type
Mercedes-Benz X-Class X250d 4x4 Progressive ,579900.0,2019,24172.0,/for-sale/used/2019-Mercedes-Benz-X-Class-X250d-4x4-Progressive-Mpumalanga-Nelspruit/6313560/,Diesel,Manual,X-Class,https://www.cars.co.za,
Mercedes-Benz V-Class V250 Bluetech Avantgar ,1049900.0,2018,19922.0,/for-sale/used/2018-Mercedes-Benz-V-Class-V250-Bluetech-Avantgarde-Auto-Mpumalanga-Nelspruit/6313562/,Diesel,Automatic,V-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Auto ,549950.0,2018,15200.0,/for-sale/used/2018-Mercedes-Benz-C-Class-C180-Auto-Kwazulu-Natal-Umhlanga-Rocks/6313570/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz GLE-Class 350d 4MATIC ,999950.0,2018,17739.0,/for-sale/used/2018-Mercedes-Benz-GLE-Class-350d-4MATIC-Kwazulu-Natal-Umhlanga-Rocks/6313574/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz GLE-Class 400d 4MATIC ,1429900.0,2020,21279.0,/for-sale/used/2020-Mercedes-Benz-GLE-Class-400d-4MATIC-Gauteng-Lenasia/6313438/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz M-Class Ml 500 F/l Accident dam ,60000.0,2003,130955.0,/for-sale/used/2003-Mercedes-Benz-M-Class-Ml-500-Fl-Accident-damage-Free-State-Bloemfontein/6313424/,Petrol,Automatic,M-Class,https://www.cars.co.za,
Mercedes-Benz C-Class SERIOUS LUXURY AWESOME ,114900.0,2007,185000.0,/for-sale/used/2007-Mercedes-Benz-C-Class-SERIOUS-LUXURY-AWESOME-ON-FUEL-C220-AUTO-DIESEL-Gauteng-Kempton-Park/6313372/,Diesel,Manual,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Cgi Be Avantgarde ,144900.0,2011,185000.0,/for-sale/used/2011-Mercedes-Benz-C-Class-C180-Cgi-Be-Avantgarde-At-Gauteng-Pretoria/6313370/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200k Elegance A/t ,98000.0,2007,107000.0,/for-sale/used/2007-Mercedes-Benz-C-Class-C200k-Elegance-At-Gauteng-Bramley/6313320/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz GLC 220d AMG ,639890.0,2017,86200.0,/for-sale/used/2017-Mercedes-Benz-GLC-220d-AMG-Gauteng-Vereeniging/6313186/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz C-Class C200 AMG line Auto ,359995.0,2016,77000.0,/for-sale/used/2016-Mercedes-Benz-C-Class-C200-AMG-line-Auto-Gauteng-Boksburg/6313112/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200d AMG Auto ,299890.0,2015,136000.0,/for-sale/used/2015-Mercedes-Benz-A-Class-A-200d-AMG-Auto-Gauteng-Vereeniging/6313106/,Diesel,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C220D BLUETEC AMG LINE ,299900.0,2015,122000.0,/for-sale/used/2015-Mercedes-Benz-C-Class-C220D-BLUETEC-AMG-LINE-7G-TRONIC-SUNROOF-Gauteng-Benoni/6313100/,Diesel,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz CLA-Class 200 Urban Auto ,299900.0,2017,136427.0,/for-sale/used/2017-Mercedes-Benz-CLA-Class-200-Urban-Auto-Free-State-Bloemfontein/6312998/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Auto ,329990.0,2017,60014.0,/for-sale/used/2017-Mercedes-Benz-C-Class-C180-Auto-North-West-Province-Rustenburg/6312862/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz GLA-Class 200 Auto ,279950.0,2014,59887.0,/for-sale/used/2014-Mercedes-Benz-GLA-Class-200-Auto-Gauteng-Randburg/6312664/,Petrol,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz M-Class ML 400 BE ,469950.0,2014,68997.0,/for-sale/used/2014-Mercedes-Benz-M-Class-ML-400-BE-Gauteng-Randburg/6312666/,Petrol,Automatic,M-Class,https://www.cars.co.za,
Mercedes-Benz GL-Class 350 Bluetec ,599950.0,2013,92221.0,/for-sale/used/2013-Mercedes-Benz-GL-Class-350-Bluetec-Gauteng-Randburg/6312680/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz CLA-Class CLA180 Auto ,249950.0,2014,89997.0,/for-sale/used/2014-Mercedes-Benz-CLA-Class-CLA180-Auto-Gauteng-Randburg/6312720/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz SLK-Class Slk 200 Kompressor ,124995.0,2006,148000.0,/for-sale/used/2006-Mercedes-Benz-SLK-Class-Slk-200-Kompressor-Gauteng-Pretoria/6312656/,Petrol,Manual,SL,https://www.cars.co.za,
Mercedes-Benz GLA-Class 220 CDI Auto ,270000.0,2014,108000.0,/for-sale/used/2014-Mercedes-Benz-GLA-Class-220-CDI-Auto-Gauteng-Bramley/6312642/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz C-Class C250 Bluetec Avantgarde ,319900.0,2015,89000.0,/for-sale/used/2015-Mercedes-Benz-C-Class-C250-Bluetec-Avantgarde-Auto-Western-Cape-Malmesbury/6312490/,Diesel,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz CLA-Class CLA45 AMG ,549995.0,2016,60000.0,/for-sale/used/2016-Mercedes-Benz-CLA-Class-CLA45-AMG-Kwazulu-Natal-Amanzimtoti/6312502/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz C-Class C220 Cdi Classic Manual ,109900.0,2008,177800.0,/for-sale/used/2008-Mercedes-Benz-C-Class-C220-Cdi-Classic-Manual-Gauteng-Pretoria/6312450/,Diesel,Manual,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Cgi Be Classic A/t ,159900.0,2011,152900.0,/for-sale/used/2011-Mercedes-Benz-C-Class-C200-Cgi-Be-Classic-At-Gauteng-Pretoria/6312434/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Be Classic A/t ,229900.0,2014,74312.0,/for-sale/used/2014-Mercedes-Benz-C-Class-C200-Be-Classic-At-Gauteng-Pretoria/6312426/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz A-Class AMG A45 4Matic ,479995.0,2016,31250.0,/for-sale/used/2016-Mercedes-Benz-A-Class-AMG-A45-4Matic-Western-Cape-Cape-Town/6312282/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz SL-Class 400 ,799950.0,2015,37000.0,/for-sale/used/2015-Mercedes-Benz-SL-Class-400-Gauteng-Boksburg/6312264/,Petrol,Automatic,SL,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Auto ,234999.0,2014,140000.0,/for-sale/used/2014-Mercedes-Benz-C-Class-C180-Auto-Gauteng-Bramley/6312222/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 AMG line Auto ,350000.0,2015,49000.0,/for-sale/used/2015-Mercedes-Benz-C-Class-C200-AMG-line-Auto-Gauteng-Germiston/6312168/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz CLA-Class CLA220 CDI AMG Auto ,255000.0,2014,109000.0,/for-sale/used/2014-Mercedes-Benz-CLA-Class-CLA220-CDI-AMG-Auto-Gauteng-Pretoria/6312144/,Diesel,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz C-Class C63 AMG ,379990.0,2011,149000.0,/for-sale/used/2011-Mercedes-Benz-C-Class-C63-AMG-Kwazulu-Natal-Durban/6312034/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Avantgarde Auto ,219900.0,2014,166000.0,/for-sale/used/2014-Mercedes-Benz-C-Class-C180-Avantgarde-Auto-Kwazulu-Natal/6311422/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Auto ,479000.0,2018,13000.0,/for-sale/used/2018-Mercedes-Benz-C-Class-C180-Auto-Gauteng-Four-Ways/6311156/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz V-Class V250 Bluetech Avantgard ,689995.0,2015,92000.0,/for-sale/used/2015-Mercedes-Benz-V-Class-V250-Bluetech-Avantgarde-Auto-Gauteng-Roodepoort/6310626/,Diesel,Automatic,V-Class,https://www.cars.co.za,
Mercedes-Benz GLA-Class 200 Auto ,329990.0,2015,65990.0,/for-sale/used/2015-Mercedes-Benz-GLA-Class-200-Auto-Gauteng-Pretoria/6310490/,Petrol,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz E-Class E 220d ,489900.0,2016,50198.0,/for-sale/used/2016-Mercedes-Benz-E-Class-E-220d-Gauteng-Sandton/6310508/,Diesel,Automatic,E-Class,https://www.cars.co.za,
Mercedes-Benz GLC 250d Exclusive ,489000.0,2017,77000.0,/for-sale/used/2017-Mercedes-Benz-GLC-250d-Exclusive-Gauteng-Pretoria/6310328/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz CLA 45 S ,1490000.0,2020,1000.0,/for-sale/used/2020-Mercedes-Benz-CLA-45-S-Gauteng-Pretoria/6310326/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz M-Class ML 400 BE ,459900.0,2015,88000.0,/for-sale/used/2015-Mercedes-Benz-M-Class-ML-400-BE-Western-Cape-Malmesbury/6310312/,Petrol,Automatic,M-Class,https://www.cars.co.za,
Mercedes-Benz X-Class X350d 4Matic Power ,949950.0,2020,3045.0,/for-sale/used/2020-Mercedes-Benz-X-Class-X350d-4Matic-Power-Kwazulu-Natal-Pinetown/6310096/,Diesel,Automatic,X-Class,https://www.cars.co.za,
Mercedes-Benz CLA-Class 200 AMG Auto ,569950.0,2019,17728.0,/for-sale/used/2019-Mercedes-Benz-CLA-Class-200-AMG-Auto-Kwazulu-Natal-Pinetown/6310098/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz GLC 220d AMG ,699950.0,2019,32158.0,/for-sale/used/2019-Mercedes-Benz-GLC-220d-AMG-Kwazulu-Natal-Pinetown/6310100/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz E-Class E 280 ,99990.0,2005,163000.0,/for-sale/used/2005-Mercedes-Benz-E-Class-E-280-Kwazulu-Natal-Durban/6309926/,Petrol,Automatic,E-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200k Classic A/t ,107000.0,2007,107000.0,/for-sale/used/2007-Mercedes-Benz-C-Class-C200k-Classic-At-Gauteng-Bramley/6309824/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Be Classic A/t ,229950.0,2013,74350.0,/for-sale/used/2013-Mercedes-Benz-C-Class-C180-Be-Classic-At-Gauteng-Springs/6309602/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C250 Edition-C Auto ,519950.0,2018,24349.0,/for-sale/used/2018-Mercedes-Benz-C-Class-C250-Edition-C-Auto-Gauteng-Springs/6309592/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C220 Cdi Be Avantgarde ,149995.0,2010,151000.0,/for-sale/used/2010-Mercedes-Benz-C-Class-C220-Cdi-Be-Avantgarde-At-Western-Cape-Cape-Town/6309538/,Diesel,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Avantgarde Auto ,299990.0,2016,76000.0,/for-sale/used/2016-Mercedes-Benz-C-Class-C200-Avantgarde-Auto-Kwazulu-Natal-Durban/6309460/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A250 Sport (4-Door) ,669900.0,2020,6000.0,/for-sale/used/2020-Mercedes-Benz-A-Class-A250-Sport-4-Door-Kwazulu-Natal-Durban/6309446/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz CLA-Class 220d AMG Auto ,359900.0,2016,98000.0,/for-sale/used/2016-Mercedes-Benz-CLA-Class-220d-AMG-Auto-Kwazulu-Natal-Durban/6309398/,Diesel,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz E-Class E 300 Coupe ,730000.0,2018,19000.0,/for-sale/used/2018-Mercedes-Benz-E-Class-E-300-Coupe-Gauteng-Pretoria/6309192/,Petrol,Automatic,E-Class,https://www.cars.co.za,
Mercedes-Benz S-Class 2019 Mercedes-Benz S-Cl ,1799950.0,2019,11000.0,/for-sale/used/2019-Mercedes-Benz-S-Class-2019-Mercedes-Benz-S-Class-S400d-L-Gauteng-Kyalami/6309124/,Diesel,Automatic,S-Class,https://www.cars.co.za,
Mercedes-Benz CLS-Class Cls 63 Amg ,199950.0,2007,128509.0,/for-sale/used/2007-Mercedes-Benz-CLS-Class-Cls-63-Amg-Gauteng-Alberton/6309046/,Petrol,Automatic,S-Class,https://www.cars.co.za,
Mercedes-Benz V-Class V200 CDI Auto ,469900.0,2016,152008.0,/for-sale/used/2016-Mercedes-Benz-V-Class-V200-CDI-Auto-Gauteng-Centurion/6308846/,Diesel,Automatic,V-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200d AMG Auto ,279995.0,2015,94300.0,/for-sale/used/2015-Mercedes-Benz-A-Class-A-200d-AMG-Auto-Western-Cape-Wynberg/6308858/,Diesel,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Auto ,309900.0,2017,74190.0,/for-sale/used/2017-Mercedes-Benz-C-Class-C180-Auto-Western-Cape-Goodwood/6308890/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz Vito 114 2.2 CDI Tourer Pro ,389995.0,2017,34000.0,/for-sale/used/2017-Mercedes-Benz-Vito-114-2.2-CDI-Tourer-Pro-Western-Cape-Cape-Town/6308488/,Diesel,Manual,Vito,https://www.cars.co.za,
Mercedes-Benz Viano 3.0 Cdi V6 Ambiente ,259995.0,2009,155000.0,/for-sale/used/2009-Mercedes-Benz-Viano-3.0-Cdi-V6-Ambiente-Gauteng-Boksburg/6307362/,Diesel,Automatic,Viano,https://www.cars.co.za,
Mercedes-Benz C-Class C200 AMG line Auto ,369900.0,2014,90741.0,/for-sale/used/2014-Mercedes-Benz-C-Class-C200-AMG-line-Auto-Gauteng-Pretoria/6307622/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Auto ,559000.0,2019,8500.0,/for-sale/used/2019-Mercedes-Benz-C-Class-C200-Auto-Gauteng-Vereeniging/6307638/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Auto ,269900.0,2014,83000.0,/for-sale/used/2014-Mercedes-Benz-C-Class-C180-Auto-Gauteng-Johannesburg/6307784/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200d Urban Auto ,329950.0,2016,70800.0,/for-sale/used/2016-Mercedes-Benz-A-Class-A-200d-Urban-Auto-Gauteng-Roodepoort/6307282/,Diesel,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz GLA-Class 200 Auto ,559950.0,2019,17600.0,/for-sale/used/2019-Mercedes-Benz-GLA-Class-200-Auto-Gauteng-Roodepoort/6307256/,Petrol,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz GLA-Class 200 Auto ,559950.0,2019,6000.0,/for-sale/used/2019-Mercedes-Benz-GLA-Class-200-Auto-Gauteng-Roodepoort/6307254/,Petrol,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz GLE-Class 350d 4MATIC ,829950.0,2018,46999.0,/for-sale/used/2018-Mercedes-Benz-GLE-Class-350d-4MATIC-Kwazulu-Natal-Umhlanga-Rocks/6307130/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz X-Class X350d 4Matic Power ,799950.0,2019,16562.0,/for-sale/used/2019-Mercedes-Benz-X-Class-X350d-4Matic-Power-Kwazulu-Natal-Umhlanga-Rocks/6307134/,Diesel,Automatic,X-Class,https://www.cars.co.za,
Mercedes-Benz X-Class X250d 4x4 Power Auto ,649950.0,2019,19485.0,/for-sale/used/2019-Mercedes-Benz-X-Class-X250d-4x4-Power-Auto-Kwazulu-Natal-Umhlanga-Rocks/6307136/,Diesel,Automatic,X-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Be Avantgarde A/t ,179950.0,2012,149500.0,/for-sale/used/2012-Mercedes-Benz-C-Class-C200-Be-Avantgarde-At-Gauteng-Boksburg/6306958/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz GLA-Class 200 Auto ,579950.0,2019,8000.0,/for-sale/used/2019-Mercedes-Benz-GLA-Class-200-Auto-Gauteng-Roodepoort/6306802/,Petrol,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Cdi Avantgarde A/ ,199995.0,2011,116506.0,/for-sale/used/2011-Mercedes-Benz-C-Class-C200-Cdi-Avantgarde-At-Kwazulu-Natal-Pietermaritzburg/6306468/,Diesel,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz Sprinter 313 Cdi F/c D/c ,349995.0,2008,188000.0,/for-sale/used/2008-Mercedes-Benz-Sprinter-313-Cdi-Fc-Dc-Western-Cape-Cape-Town/6306396/,Diesel,Manual,Sprinter,https://www.cars.co.za,
Mercedes-Benz A-Class A 200 AMG Auto ,365000.0,2017,69000.0,/for-sale/used/2017-Mercedes-Benz-A-Class-A-200-AMG-Auto-Gauteng-Johannesburg/6306210/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200 AMG Auto ,360000.0,2018,11000.0,/for-sale/used/2018-Mercedes-Benz-A-Class-A-200-AMG-Auto-Gauteng-Johannesburg/6306092/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 AMG line Auto ,299995.0,2015,80000.0,/for-sale/used/2015-Mercedes-Benz-C-Class-C200-AMG-line-Auto-Western-Cape-Cape-Town/6306020/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C 200k Avantgarde ,69950.0,2001,218121.0,/for-sale/used/2001-Mercedes-Benz-C-Class-C-200k-Avantgarde-Gauteng-Vanderbijlpark/6305720/,Petrol,Manual,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C 240 Avantgarde A/t ,69990.0,2003,256123.0,/for-sale/used/2003-Mercedes-Benz-C-Class-C-240-Avantgarde-At-Kwazulu-Natal-Durban-North/6305682/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz A-Class AMG A45 4Matic ,749990.0,2019,21500.0,/for-sale/used/2019-Mercedes-Benz-A-Class-AMG-A45-4Matic-Gauteng-Pretoria/6305596/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz B-Class B 170 ,89999.0,2007,153413.0,/for-sale/used/2007-Mercedes-Benz-B-Class-B-170-Gauteng-Pretoria/6305512/,Petrol,Manual,B-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C250 AMG LINE 7G-TRONIC ,469900.0,2017,45000.0,/for-sale/used/2017-Mercedes-Benz-C-Class-C250-AMG-LINE-7G-TRONIC-PAN-ROOF-45000KMS-Gauteng-Benoni/6305468/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 AMG line Auto ,329900.0,2015,90000.0,/for-sale/used/2015-Mercedes-Benz-C-Class-C200-AMG-line-Auto-Gauteng-Johannesburg/6304898/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz SLK-Class Slk 230 Kompressor A/ ,109990.0,1997,246000.0,/for-sale/used/1997-Mercedes-Benz-SLK-Class-Slk-230-Kompressor-At-Kwazulu-Natal-Pinetown/6304792/,Petrol,Automatic,SL,https://www.cars.co.za,
Mercedes-Benz A-Class A 200d Style Auto ,299950.0,2017,105000.0,/for-sale/used/2017-Mercedes-Benz-A-Class-A-200d-Style-Auto-Gauteng-Johannesburg/6304758/,Diesel,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 180 Elegance A/t ,89900.0,2010,183200.0,/for-sale/used/2010-Mercedes-Benz-A-Class-A-180-Elegance-At-Gauteng-Sandton/6304630/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz GLE-Class 350d 4MATIC ,849900.0,2017,35000.0,/for-sale/used/2017-Mercedes-Benz-GLE-Class-350d-4MATIC-Free-State-Bloemfontein/6304396/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz GL-Class Gl 350 Cdi Be ,239900.0,2010,248958.0,/for-sale/used/2010-Mercedes-Benz-GL-Class-Gl-350-Cdi-Be-Gauteng-Pretoria/6304284/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz C-Class C270 Cdi Elegance A/t ,84999.0,2002,130178.0,/for-sale/used/2002-Mercedes-Benz-C-Class-C270-Cdi-Elegance-At-Gauteng-Pretoria/6304128/,Diesel,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz CLA CLA220d Auto ,669000.0,2020,18000.0,/for-sale/used/2020-Mercedes-Benz-CLA-CLA220d-Auto-Gauteng-Bedfordview/6304044/,Diesel,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz GLE-Class 63 S AMG ,1499999.0,2017,61000.0,/for-sale/used/2017-Mercedes-Benz-GLE-Class-63-S-AMG-Gauteng-Pretoria/6304024/,Petrol,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz A-Class A 200 AMG Auto ,439900.0,2018,21560.0,/for-sale/used/2018-Mercedes-Benz-A-Class-A-200-AMG-Auto-Western-Cape-Cape-Town/6303978/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz B-Class B 200 AMG Auto ,574900.0,2020,8159.0,/for-sale/used/2020-Mercedes-Benz-B-Class-B-200-AMG-Auto-Western-Cape-Cape-Town/6303980/,Petrol,Automatic,B-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200d Style Auto ,449900.0,2018,14413.0,/for-sale/used/2018-Mercedes-Benz-A-Class-A-200d-Style-Auto-Western-Cape-Cape-Town/6303982/,Diesel,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 AMG Line Auto ,449900.0,2018,41375.0,/for-sale/used/2018-Mercedes-Benz-C-Class-C180-AMG-Line-Auto-Western-Cape-Cape-Town/6303984/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200d Auto ,559900.0,2019,12000.0,/for-sale/used/2019-Mercedes-Benz-A-Class-A-200d-Auto-Western-Cape-Cape-Town/6303986/,Diesel,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200 Auto ,459900.0,2019,22000.0,/for-sale/used/2019-Mercedes-Benz-A-Class-A-200-Auto-Western-Cape-Cape-Town/6303988/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz E-Class E 200 Avantgarde ,499900.0,2016,28000.0,/for-sale/used/2016-Mercedes-Benz-E-Class-E-200-Avantgarde-Western-Cape-Cape-Town/6303992/,Petrol,Automatic,E-Class,https://www.cars.co.za,
Mercedes-Benz X-Class X250d 4x4 Progressive ,589900.0,2019,7600.0,/for-sale/used/2019-Mercedes-Benz-X-Class-X250d-4x4-Progressive-Auto-Western-Cape-Cape-Town/6303994/,Diesel,Automatic,X-Class,https://www.cars.co.za,
Mercedes-Benz GLE-Class 450 4MATIC ,1399900.0,2019,18600.0,/for-sale/used/2019-Mercedes-Benz-GLE-Class-450-4MATIC-Western-Cape-Cape-Town/6303996/,Petrol,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz S-Class S500 Cabriolet ,1499999.0,2016,11700.0,/for-sale/used/2016-Mercedes-Benz-S-Class-S500-Cabriolet-Gauteng-Johannesburg/6302892/,Petrol,Automatic,S-Class,https://www.cars.co.za,
Mercedes-Benz GLC 250d ,489900.0,2016,40000.0,/for-sale/used/2016-Mercedes-Benz-GLC-250d-Gauteng-Sandton/6302978/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz Vito 111 1.6 CDI Tourer Pro ,407900.0,2017,55550.0,/for-sale/used/2017-Mercedes-Benz-Vito-111-1.6-CDI-Tourer-Pro-Gauteng-Pretoria/6303018/,Diesel,Manual,Vito,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Auto ,699000.0,2019,12000.0,/for-sale/used/2019-Mercedes-Benz-C-Class-C200-Auto-Gauteng-Vereeniging/6303116/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C180 Avantgarde Auto ,209950.0,2014,167818.0,/for-sale/used/2014-Mercedes-Benz-C-Class-C180-Avantgarde-Auto-Mpumalanga-Secunda/6303186/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz GLA-Class 200 CDI Auto ,289900.0,2016,115300.0,/for-sale/used/2016-Mercedes-Benz-GLA-Class-200-CDI-Auto-Gauteng-Pretoria/6303200/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz GLE-Class 350d 4MATIC ,849900.0,2016,87000.0,/for-sale/used/2016-Mercedes-Benz-GLE-Class-350d-4MATIC-Gauteng-Pretoria/6303202/,Diesel,Automatic,GL,https://www.cars.co.za,
Mercedes-Benz M-Class Ml 500 Be ,419900.0,2014,115800.0,/for-sale/used/2014-Mercedes-Benz-M-Class-Ml-500-Be-Gauteng-Pretoria/6303204/,Petrol,Automatic,M-Class,https://www.cars.co.za,
Mercedes-Benz A-Class A 200 Auto ,599950.0,2020,10000.0,/for-sale/used/2020-Mercedes-Benz-A-Class-A-200-Auto-Gauteng-Sandton/6302828/,Petrol,Automatic,A-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C200 Cabriolet AMG Aut ,799950.0,2019,20000.0,/for-sale/used/2019-Mercedes-Benz-C-Class-C200-Cabriolet-AMG-Auto-Gauteng-Sandton/6302824/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz CLA-Class CLA 200 AMG 7G-TRONIC ,489900.0,2019,18000.0,/for-sale/used/2019-Mercedes-Benz-CLA-Class-CLA-200-AMG-7G-TRONIC-PAN-ROOF-18000KMS-Gauteng-Benoni/6302786/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz C-Class C250 Bluetec Avantgarde ,339900.0,2015,113000.0,/for-sale/used/2015-Mercedes-Benz-C-Class-C250-Bluetec-Avantgarde-Auto-Gauteng-Pretoria/6302740/,Diesel,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz C-Class C 320 Elegance A/t ,59900.0,2002,256460.0,/for-sale/used/2002-Mercedes-Benz-C-Class-C-320-Elegance-At-Kwazulu-Natal-Durban/6302722/,Petrol,Automatic,C-Class,https://www.cars.co.za,
Mercedes-Benz CLA-Class 200 AMG Auto ,330000.0,2016,99000.0,/for-sale/used/2016-Mercedes-Benz-CLA-Class-200-AMG-Auto-Gauteng-Pretoria/6302674/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz CLA-Class 250 Sport 4MATIC ,295000.0,2015,45000.0,/for-sale/used/2015-Mercedes-Benz-CLA-Class-250-Sport-4MATIC-Gauteng-Pretoria/6302632/,Petrol,Automatic,CLA,https://www.cars.co.za,
Mercedes-Benz C-Class C300 AMG Coupe ,499950.0,2016,54000.0,/for-sale/used/2016-Mercedes-Benz-C-Class-C300-AMG-Coupe-Gauteng-Sandton/6302464/,Petrol,Automatic,C-Class,https://www.cars.co.za,
